sgrna	symbol	pool	p.high	prob	chosen
HGLibB_09990	CLEC5A	list	1.30582767788	1	1
HGLibB_57124	NonTargetingControlGuideForHuman_0096	list	1.30701716866	1	1
HGLibA_07433	CBWD2	list	1.3074743562	1	1
HGLibA_53633	SLC7A1	list	1.3083278977	1	1
HGLibB_44762	SLC27A2	list	1.30833416162	1	1
brunello_IFI27_3	IFI27	list	1.30845071559	1	1
brunello_STARD5_2	STARD5	list	1.30912970618	1	1
HGLibA_22616	HLA-DPA1	list	1.30923211199	1	1
brunello_GRB10_4	GRB10	list	1.30967987154	1	1
brunello_CTRL_3	CTRL	list	1.31007885213	1	1
HGLibA_20752	GPBAR1	list	1.31021586654	1	1
brunello_NCF1_4	NCF1	list	1.31041335715	1	1
brunello_CHAC2_4	CHAC2	list	1.3105367781	1	1
brunello_NFXL1_2	NFXL1	list	1.31054327008	1	1
brunello_GALNT2_4	GALNT2	list	1.31134454432	1	1
HGLibA_22468	HIST1H3E	list	1.3114434903	1	1
brunello_TGM2_3	TGM2	list	1.31156310224	1	1
brunello_TNFRSF25_1	TNFRSF25	list	1.31182542319	1	1
HGLibA_04884	BST2	list	1.31190999352	1	1
brunello_VGF_4	VGF	list	1.31217059222	1	1
moffat_WDR64_4	WDR64	list	1.31225722306	1	1
brunello_ADORA2A_1	ADORA2A	list	1.31232339176	1	1
HGLibA_20084	GIMAP6	list	1.31253501857	1	1
brunello_RNF213_4	RNF213	list	1.31280212671	1	1
HGLibA_37831	MMP9	list	1.31309925245	1	1
brunello_MAATS1_3	MAATS1	list	1.3141490644	1	1
brunello_USP18_2	USP18	list	1.31438237146	1	1
brunello_TRIM31_1	TRIM31	list	1.31496430398	1	1
brunello_ARHGEF26_1	ARHGEF26	list	1.31560742299	1	1
brunello_GTF2IRD1_1	GTF2IRD1	list	1.31596331212	1	1
HGLibB_55217	ZFYVE26	list	1.31622562388	1	1
brunello_ANKRD33B_1	ANKRD33B	list	1.31625719185	1	1
HGLibA_62920	YAP1	list	1.31639829668	1	1
brunello_CASZ1_2	CASZ1	list	1.31678646755	1	1
HGLibA_64550	NonTargetingControlGuideForHuman_0167	list	1.31691238315	1	1
brunello_GJA4_2	GJA4	list	1.31709824623	1	1
HGLibA_21569	GTF2IRD1	list	1.31738136436	1	1
HGLibA_62893	XRN1	list	1.3177064645	1	1
brunello_CLDN23_3	CLDN23	list	1.31783832094	1	1
brunello_LTF_3	LTF	list	1.319032839	1	1
HGLibA_13542	DNAJB4	list	1.31946496767	1	1
brunello_BCAS4_4	BCAS4	list	1.31985985137	1	1
brunello_MMP7_4	MMP7	list	1.32062024113	1	1
brunello_ATP10B_4	ATP10B	list	1.32080602339	1	1
brunello_PCDH11X_4	PCDH11X	list	1.32112440086	1	1
brunello_GOLPH3L_2	GOLPH3L	list	1.32130812268	1	1
brunello_MFI2_2	MFI2	list	1.3236704399	1	1
brunello_SLFN12_2	SLFN12	list	1.32427049217	1	1
HGLibA_16057	EML1	list	1.32442426388	1	1
HGLibA_53756	SLCO4A1	list	1.32487044927	1	1
HGLibB_09906	CLDND1	list	1.32534473767	1	1
brunello_TFPI_2	TFPI	list	1.32557419335	1	1
HGLibB_12612	DDO	list	1.32581566865	1	1
HGLibA_16869	F2RL2	list	1.32597523895	1	1
brunello_SWT1_2	SWT1	list	1.32611802243	1	1
brunello_GRASP_1	GRASP	list	1.32647912419	1	1
HGLibA_03132	ARSB	list	1.32688255976	1	1
HGLibA_54650	SPAG6	list	1.32728423395	1	1
HGLibB_29819	MRM1	list	1.32734718214	1	1
brunello_KIFC3_4	KIFC3	list	1.32743874879	1	1
brunello_NCAM1_2	NCAM1	list	1.3278668419	1	1
HGLibA_16064	EML4	list	1.3280573185	1	1
HGLibB_18481	GAL3ST4	list	1.32824885018	1	1
brunello_CEACAM3_3	CEACAM3	list	1.32829361217	1	1
brunello_FUCA1_2	FUCA1	list	1.32833388901	1	1
brunello_SLC7A11_2	SLC7A11	list	1.32904600322	1	1
brunello_LPL_4	LPL	list	1.32929822908	1	1
HGLibB_47841	SWAP70	list	1.32958475396	1	1
brunello_C5orf51_3	C5orf51	list	1.32965471816	1	1
HGLibA_36978	MDK	list	1.32978896254	1	1
HGLibB_22049	HRASLS2	list	1.32993582155	1	1
HGLibA_31182	IGSF3	list	1.33012880713	1	1
brunello_GPR155_3	GPR155	list	1.33052235434	1	1
brunello_SAA1_4	SAA1	list	1.33057517928	1	1
HGLibA_45018	PIR	list	1.33092400568	1	1
brunello_CD244_3	CD244	list	1.33093871635	1	1
HGLibA_57150	TCTEX1D1	list	1.33146015442	1	1
HGLibA_53169	SLC2A5	list	1.33148233735	1	1
HGLibA_39685	NDN	list	1.33201836774	1	1
brunello_UBA6_4	UBA6	list	1.33264441083	1	1
HGLibA_08035	CCL5	list	1.33265287616	1	1
brunello_ZNF148_1	ZNF148	list	1.33269460239	1	1
brunello_TCIRG1_1	TCIRG1	list	1.33282702886	1	1
HGLibA_00870	ADAR	list	1.33315043628	1	1
brunello_IL36RN_3	IL36RN	list	1.33325756488	1	1
HGLibA_33284	KIR3DL3	list	1.33493691563	1	1
HGLibB_25368	KREMEN2	list	1.33559585787	1	1
moffat_WDR64_2	WDR64	list	1.33712740414	1	1
HGLibA_53170	SLC2A5	list	1.3378442513	1	1
brunello_UCP3_2	UCP3	list	1.33815587751	1	1
HGLibB_07103	CAMSAP2	list	1.33840939237	1	1
HGLibB_09978	CLEC4E	list	1.33874205564	1	1
HGLibB_15055	EMP2	list	1.3388447264	1	1
HGLibB_24185	KCNH4	list	1.33921581186	1	1
brunello_GAPT_1	GAPT	list	1.33994579378	1	1
HGLibB_00337	ABTB2	list	1.34091211435	1	1
brunello_HDX_1	HDX	list	1.34119622603	1	1
brunello_SSBP3_3	SSBP3	list	1.3426389859	1	1
brunello_CALCRL_3	CALCRL	list	1.34322029024	1	1
HGLibA_30575	HSPA4L	list	1.34360314111	1	1
brunello_PKIB_1	PKIB	list	1.34409304782	1	1
HGLibA_51395	SDC4	list	1.34419859297	1	1
HGLibA_08292	CD207	list	1.34422121278	1	1
brunello_ID1_4	ID1	list	1.34467480319	1	1
HGLibA_46219	PPIF	list	1.34472229352	1	1
HGLibA_10196	CMKLR1	list	1.34552521084	1	1
HGLibA_51056	SASS6	list	1.34588776426	1	1
brunello_CCDC87_1	CCDC87	list	1.34611800201	1	1
HGLibB_24827	KIF14	list	1.34639160226	1	1
HGLibB_56126	ZNF543	list	1.34646783628	1	1
brunello_CMPK2_3	CMPK2	list	1.34657249105	1	1
brunello_ZNRF2_3	ZNRF2	list	1.34698851526	1	1
brunello_FLT1_3	FLT1	list	1.34741329655	1	1
brunello_PRDM1_3	PRDM1	list	1.34797006548	1	1
brunello_RNASEL_1	RNASEL	list	1.34802816831	1	1
HGLibA_18088	FBXO39	list	1.34826858229	1	1
HGLibA_02755	ARHGAP31	list	1.34829726125	1	1
brunello_IL27_3	IL27	list	1.3484459049	1	1
HGLibB_44956	SLC35F5	list	1.3487712775	1	1
HGLibA_20267	GLIPR2	list	1.34946096803	1	1
HGLibA_59084	TNFSF10	list	1.34957724975	1	1
brunello_CLDN23_2	CLDN23	list	1.3496563146	1	1
HGLibA_52568	SKIDA1	list	1.34968975729	1	1
HGLibA_31534	IMPA2	list	1.34997663284	1	1
moffat_C1orf74_2	C1orf74	list	1.35047549401	1	1
brunello_P2RY14_1	P2RY14	list	1.35120922251	1	1
HGLibB_50191	TMEM229B	list	1.35133301677	1	1
HGLibB_51627	TRMT5	list	1.35209171073	1	1
brunello_ME3_3	ME3	list	1.35354348167	1	1
brunello_LCN12_1	LCN12	list	1.35371982895	1	1
HGLibA_33497	KLHL41	list	1.35413467036	1	1
HGLibB_54830	ZBTB46	list	1.35439419955	1	1
brunello_SERPINB7_1	SERPINB7	list	1.35490540047	1	1
brunello_NEFH_4	NEFH	list	1.35519966524	1	1
HGLibA_31875	IRF3	list	1.3559664155	1	1
HGLibA_49550	RIMBP3	list	1.35637824118	1	1
brunello_SPIN4_4	SPIN4	list	1.35674906659	1	1
brunello_NR4A1_3	NR4A1	list	1.35683705829	1	1
brunello_BEST4_2	BEST4	list	1.35725326026	1	1
HGLibA_20268	GLIPR2	list	1.35828261048	1	1
HGLibB_45412	SLCO3A1	list	1.35829796217	1	1
HGLibA_32097	ITIH2	list	1.35860181701	1	1
HGLibA_03425	ATCAY	list	1.35884378587	1	1
HGLibA_02536	APOL4	list	1.35922612164	1	1
brunello_TM4SF1_3	TM4SF1	list	1.3593370126	1	1
brunello_CSF2RA_2	CSF2RA	list	1.35962371328	1	1
brunello_IL1B_2	IL1B	list	1.36000535879	1	1
brunello_PSMB9_4	PSMB9	list	1.3615364264	1	1
brunello_AKAP3_2	AKAP3	list	1.36168223175	1	1
moffat_WDR64_1	WDR64	list	1.36197506302	1	1
brunello_TRADD_2	TRADD	list	1.36215515769	1	1
HGLibA_41324	NUP205	list	1.36303739547	1	1
HGLibA_60705	TXNDC17	list	1.36310510107	1	1
HGLibA_01857	AMZ1	list	1.36313773789	1	1
HGLibA_37004	ME3	list	1.36367826708	1	1
HGLibA_59002	TNFAIP6	list	1.36427514719	1	1
brunello_TRIM22_2	TRIM22	list	1.36527511787	1	1
brunello_DNAJC28_4	DNAJC28	list	1.36594111078	1	1
HGLibA_54219	SNN	list	1.36625230834	1	1
brunello_CST6_4	CST6	list	1.36636656454	1	1
HGLibA_55878	STRIP2	list	1.36686025608	1	1
brunello_KIAA1217_2	KIAA1217	list	1.36742182568	1	1
brunello_AKAP2_2	AKAP2	list	1.36768136699	1	1
brunello_ANKRD66_3	ANKRD66	list	1.36782282764	1	1
brunello_DYNLL1_3	DYNLL1	list	1.36867514606	1	1
HGLibB_07315	CASP7	list	1.36908226144	1	1
HGLibA_15286	DYSF	list	1.36935975942	1	1
brunello_PYCR1_3	PYCR1	list	1.36941074309	1	1
HGLibB_38969	PSD3	list	1.37079727909	1	1
brunello_HIST2H2AB_1	HIST2H2AB	list	1.3724076262	1	1
brunello_IRF7_2	IRF7	list	1.37302042479	1	1
HGLibA_03341	ASPA	list	1.37302130593	1	1
brunello_SHOX2_2	SHOX2	list	1.37355974448	1	1
brunello_CREB3L3_2	CREB3L3	list	1.37458013428	1	1
HGLibB_17163	FCGR1B	list	1.37517540879	1	1
HGLibB_19553	GNRH1	list	1.37581900567	1	1
brunello_SCARB2_3	SCARB2	list	1.37584026191	1	1
brunello_OR52K2_4	OR52K2	list	1.37620109893	1	1
HGLibA_07441	CBWD6	list	1.37622585649	1	1
HGLibA_31334	IL1R1	list	1.3771309982	1	1
HGLibA_00495	ACOT9	list	1.37783827584	1	1
HGLibB_55070	ZEB2	list	1.37810277145	1	1
brunello_DCSTAMP_2	DCSTAMP	list	1.37819362795	1	1
brunello_SULF2_4	SULF2	list	1.37850815274	1	1
brunello_NKD1_4	NKD1	list	1.37875284095	1	1
brunello_SEC24D_3	SEC24D	list	1.37920275971	1	1
HGLibA_46802	PRKAG2	list	1.37924500896	1	1
brunello_MMP7_3	MMP7	list	1.37960330848	1	1
brunello_TMEM60_2	TMEM60	list	1.37966473901	1	1
HGLibA_19809	GCNT1	list	1.37970914898	1	1
HGLibA_05976	C1S	list	1.3797626332	1	1
HGLibA_57838	TINAGL1	list	1.37986832452	1	1
HGLibB_26528	LIN37	list	1.38009839456	1	1
HGLibA_47389	PSMB11	list	1.38010804693	1	1
brunello_CLDND1_3	CLDND1	list	1.38027592391	1	1
brunello_NFS1_1	NFS1	list	1.38060449013	1	1
HGLibA_38148	MRM1	list	1.38133766095	1	1
brunello_FOSL2_3	FOSL2	list	1.38177241446	1	1
brunello_RSAD2_4	RSAD2	list	1.38204197332	1	1
brunello_FTL_3	FTL	list	1.38232220307	1	1
HGLibA_08820	CDKN1A	list	1.3826073285	1	1
brunello_ZNF234_3	ZNF234	list	1.38264060863	1	1
HGLibA_32829	KDR	list	1.3828627051	1	1
brunello_NME8_3	NME8	list	1.38288974098	1	1
brunello_RHOB_1	RHOB	list	1.38291372674	1	1
brunello_ANXA2R_1	ANXA2R	list	1.38368819066	1	1
HGLibB_42896	SCLT1	list	1.38371624883	1	1
brunello_GK_2	GK	list	1.38426499076	1	1
brunello_HOMEZ_2	HOMEZ	list	1.38447115905	1	1
brunello_IL10_1	IL10	list	1.38457471919	1	1
brunello_ZNF613_2	ZNF613	list	1.38482738481	1	1
brunello_GSG2_2	GSG2	list	1.38543078604	1	1
HGLibA_17759	FAM83G	list	1.38587277638	1	1
HGLibB_22561	IFI16	list	1.38602304273	1	1
brunello_BATF3_4	BATF3	list	1.38641565001	1	1
brunello_DMXL2_4	DMXL2	list	1.38661319928	1	1
brunello_LIPG_2	LIPG	list	1.38667260861	1	1
brunello_C15orf48_3	C15orf48	list	1.38683541066	1	1
brunello_P2RX7_2	P2RX7	list	1.38686332489	1	1
brunello_CCL2_4	CCL2	list	1.38718272154	1	1
brunello_TRIB3_4	TRIB3	list	1.38732932546	1	1
brunello_ZNF816_4	ZNF816	list	1.38739699343	1	1
HGLibA_04329	BCL3	list	1.38746789933	1	1
HGLibA_45151	PLA1A	list	1.38872886644	1	1
brunello_NFE2L3_4	NFE2L3	list	1.38967017035	1	1
HGLibB_19805	GPNMB	list	1.39008576649	1	1
HGLibA_07162	CAPN2	list	1.39016968861	1	1
brunello_HLA-G_4	HLA-G	list	1.39111815449	1	1
HGLibA_01327	AIDA	list	1.39176891546	1	1
brunello_RAI14_2	RAI14	list	1.39240770723	1	1
brunello_CAMSAP2_1	CAMSAP2	list	1.39271487359	1	1
HGLibB_17702	FN1	list	1.39439845933	1	1
HGLibA_64533	NonTargetingControlGuideForHuman_0150	list	1.39491967295	1	1
brunello_SEC24D_1	SEC24D	list	1.39516921441	1	1
brunello_TMEM41B_1	TMEM41B	list	1.39597271659	1	1
FHCRC_O_E_P_87	DNAPTP3	list	1.39625343358	1	1
brunello_NCAPG_1	NCAPG	list	1.39645290154	1	1
brunello_HIST1H3D_1	HIST1H3D	list	1.39650436912	1	1
brunello_CA2_2	CA2	list	1.39695184382	1	1
HGLibA_41458	NXPH4	list	1.3972543555	1	1
brunello_CES1_2	CES1	list	1.39757356272	1	1
brunello_C1orf61_3	C1orf61	list	1.39794753217	1	1
HGLibA_21225	GRB10	list	1.39849630924	1	1
brunello_IL36RN_2	IL36RN	list	1.39857009589	1	1
HGLibB_32829	NTRK1	list	1.39960114088	1	1
HGLibB_36372	PHLDA2	list	1.3996486876	1	1
HGLibB_18704	GBP1	list	1.40034913669	1	1
HGLibA_11047	CR1L	list	1.40090638312	1	1
brunello_EGR2_1	EGR2	list	1.40096546637	1	1
HGLibA_40115	NFKBID	list	1.40137695818	1	1
HGLibA_04177	BATF2	list	1.40157675838	1	1
HGLibA_34302	LAP3	list	1.40201603034	1	1
HGLibA_17791	FAM90A1	list	1.40214832615	1	1
brunello_KRTAP16-1_4	KRTAP16-1	list	1.40216557198	1	1
brunello_KIAA1217_3	KIAA1217	list	1.40243185247	1	1
brunello_KRT1_3	KRT1	list	1.40317575063	1	1
brunello_ZBTB43_4	ZBTB43	list	1.40345436435	1	1
brunello_ZBTB9_1	ZBTB9	list	1.4034993787	1	1
HGLibA_49226	RFPL4A	list	1.40350089191	1	1
brunello_ADORA2A_2	ADORA2A	list	1.40362768215	1	1
HGLibA_57860	TJP1	list	1.40396825547	1	1
HGLibB_45810	SNAI1	list	1.40415667502	1	1
HGLibA_49893	RNF19B	list	1.40422537428	1	1
brunello_KDR_3	KDR	list	1.40501579536	1	1
HGLibB_18121	FTSJD2	list	1.40504422244	1	1
HGLibB_40205	RAPGEF5	list	1.40555298397	1	1
HGLibB_26134	LCN12	list	1.40569933907	1	1
HGLibA_37441	MGAT5B	list	1.40589394416	1	1
HGLibB_31754	NFE2L3	list	1.40643289203	1	1
brunello_ATP8B4_2	ATP8B4	list	1.40669478245	1	1
HGLibB_20384	GSDMD	list	1.40673878539	1	1
HGLibA_64516	NonTargetingControlGuideForHuman_0133	list	1.40676207917	1	1
brunello_TNFSF10_1	TNFSF10	list	1.40714661136	1	1
HGLibB_01826	AMPD3	list	1.40750152559	1	1
HGLibA_07226	CARD16	list	1.40790741283	1	1
brunello_HK2_2	HK2	list	1.40809873748	1	1
HGLibB_18612	GART	list	1.40848849638	1	1
HGLibB_26340	LGALS8	list	1.40849846423	1	1
HGLibA_19746	GBP7	list	1.40928960163	1	1
brunello_C1QC_4	C1QC	list	1.40966064232	1	1
brunello_SDS_2	SDS	list	1.40991839513	1	1
brunello_FBXO6_4	FBXO6	list	1.41010024957	1	1
HGLibB_43241	SELL	list	1.41030148578	1	1
brunello_IFITM5_4	IFITM5	list	1.41095542329	1	1
HGLibA_31294	IL17RB	list	1.41097299294	1	1
HGLibA_20967	GPR171	list	1.41155938851	1	1
HGLibA_04517	BIRC3	list	1.41192407156	1	1
HGLibA_11019	CPT1A	list	1.41208511614	1	1
brunello_AIDA_4	AIDA	list	1.41211038712	1	1
brunello_REC8_4	REC8	list	1.41235813613	1	1
brunello_TMEM123_3	TMEM123	list	1.41310396719	1	1
brunello_PHLDB1_1	PHLDB1	list	1.41312876265	1	1
brunello_FAM170B_2	FAM170B	list	1.41389560796	1	1
HGLibB_10758	CORIN	list	1.41476285086	1	1
brunello_STAT3_3	STAT3	list	1.41477366381	1	1
HGLibA_56017	SULF2	list	1.4155612861	1	1
brunello_SP140_4	SP140	list	1.41694709281	1	1
brunello_CASP1_2	CASP1	list	1.41763678589	1	1
brunello_DNAAF1_1	DNAAF1	list	1.41844564166	1	1
brunello_TRIM5_4	TRIM5	list	1.4185241108	1	1
brunello_CSNK1G2_4	CSNK1G2	list	1.420313377	1	1
HGLibB_54624	YJEFN3	list	1.42056713429	1	1
HGLibA_55407	SSBP3	list	1.42062950969	1	1
HGLibA_17581	FAM3C	list	1.42063861185	1	1
HGLibA_55469	SSTR3	list	1.42067209029	1	1
brunello_HRASLS2_4	HRASLS2	list	1.42099013896	1	1
HGLibB_44558	SLC23A3	list	1.42106563265	1	1
HGLibB_37190	PLSCR4	list	1.4215986247	1	1
brunello_DENND1B_2	DENND1B	list	1.42208066781	1	1
HGLibB_18786	GCNT2	list	1.4222832345	1	1
HGLibA_18531	FILIP1L	list	1.42266915974	1	1
HGLibB_27167	LRP12	list	1.42299752403	1	1
brunello_PSMB10_3	PSMB10	list	1.42365992178	1	1
HGLibA_17790	FAM90A1	list	1.42382562526	1	1
HGLibA_44146	PDGFRL	list	1.42406695199	1	1
brunello_SLC7A11_4	SLC7A11	list	1.42436528315	1	1
brunello_PLSCR4_2	PLSCR4	list	1.42441338897	1	1
brunello_PSAT1_2	PSAT1	list	1.42467001995	1	1
brunello_IRF5_3	IRF5	list	1.42479860357	1	1
HGLibA_00067	AARS	list	1.42518435011	1	1
HGLibB_01937	ANK3	list	1.42643089088	1	1
brunello_DSG2_1	DSG2	list	1.42643966675	1	1
brunello_CXCL16_4	CXCL16	list	1.42648954339	1	1
brunello_RAPGEF5_4	RAPGEF5	list	1.42738422314	1	1
HGLibA_56633	TARS	list	1.42847661535	1	1
brunello_PDGFRB_3	PDGFRB	list	1.42879635546	1	1
brunello_IGFBP4_1	IGFBP4	list	1.42901760495	1	1
HGLibA_51391	SDC3	list	1.42957815103	1	1
brunello_ISOC1_4	ISOC1	list	1.42975891885	1	1
sgDCP1A_6	DCP1A	list	1.43006585231	1	1
HGLibA_22380	HIST1H2AC	list	1.43015535924	1	1
HGLibA_08093	CCNG1	list	1.43093776065	1	1
brunello_SLC25A53_2	SLC25A53	list	1.43105472137	1	1
HGLibA_63649	ZKSCAN7	list	1.43122074169	1	1
brunello_C1orf122_3	C1orf122	list	1.43160595969	1	1
HGLibB_17781	FOSL2	list	1.43165367046	1	1
HGLibA_01412	AKAP12	list	1.43180401444	1	1
brunello_SYTL2_2	SYTL2	list	1.43187039251	1	1
HGLibB_43433	SERINC2	list	1.43212247638	1	1
HGLibB_26439	LIFR	list	1.43212247638	1	1
HGLibB_57127	NonTargetingControlGuideForHuman_0099	list	1.43212744426	1	1
HGLibB_32853	NUB1	list	1.43225033089	1	1
HGLibB_02069	ANKRD33B	list	1.43243926815	1	1
HGLibA_47386	PSMB10	list	1.43262491551	1	1
HGLibA_04929	BTC	list	1.43279060368	1	1
brunello_SLCO5A1_1	SLCO5A1	list	1.43343999782	1	1
brunello_PI3_1	PI3	list	1.43367005824	1	1
brunello_SYNJ1_1	SYNJ1	list	1.43424949083	1	1
brunello_TRIM25_1	TRIM25	list	1.43486117374	1	1
HGLibB_34925	PADI2	list	1.43500215603	1	1
HGLibB_21620	HLA-G	list	1.43513900287	1	1
brunello_ZCCHC2_1	ZCCHC2	list	1.43636431446	1	1
brunello_JUNB_4	JUNB	list	1.43647206605	1	1
brunello_FN1_2	FN1	list	1.43647206605	1	1
brunello_ZNF132_3	ZNF132	list	1.43716452635	1	1
brunello_GOSR1_4	GOSR1	list	1.43779767875	1	1
brunello_TMEM62_4	TMEM62	list	1.43794260585	1	1
brunello_TOR1B_1	TOR1B	list	1.4380492031	1	1
HGLibB_46492	SPATS2L	list	1.43849814011	1	1
brunello_PDE4DIP_4	PDE4DIP	list	1.4388872924	1	1
HGLibA_30907	IFIH1	list	1.43956105966	1	1
HGLibA_40297	NKD2	list	1.43987792739	1	1
brunello_UGT1A10_3	UGT1A10	list	1.44006842094	1	1
HGLibA_01092	AEN	list	1.44030119395	1	1
FHCRC_O_E_P_70	SRGAP2P2	list	1.4406526432	1	1
brunello_DDX58_4	DDX58	list	1.44176924638	1	1
HGLibB_49999	TMEM171	list	1.44195184148	1	1
sgKIAA0040_3	KIAA0040	list	1.44221345961	1	1
HGLibA_17566	FAM26F	list	1.44235496261	1	1
HGLibA_30935	IFITM3	list	1.44258410278	1	1
brunello_NABP1_1	NABP1	list	1.44411457307	1	1
HGLibA_46745	PRG4	list	1.44419958825	1	1
HGLibA_05653	C19orf38	list	1.44448176707	1	1
brunello_AHNAK2_2	AHNAK2	list	1.44488006883	1	1
HGLibB_46622	SPIN4	list	1.44552697658	1	1
brunello_SAMD4A_3	SAMD4A	list	1.4455545765	1	1
HGLibA_03974	B3GAT2	list	1.44567562084	1	1
brunello_SEMA4D_1	SEMA4D	list	1.44589777583	1	1
brunello_DCAF7_3	DCAF7	list	1.44632781787	1	1
brunello_IFITM3_2	IFITM3	list	1.44652084258	1	1
brunello_APOD_2	APOD	list	1.44665329186	1	1
brunello_GNB4_3	GNB4	list	1.446825268	1	1
HGLibB_23648	ISOC1	list	1.44683133431	1	1
brunello_ANGPTL6_2	ANGPTL6	list	1.44686410402	1	1
brunello_XDH_3	XDH	list	1.44797203823	1	1
brunello_IFI16_2	IFI16	list	1.44804463853	1	1
HGLibA_09337	CHAC2	list	1.44843917596	1	1
brunello_VASH1_3	VASH1	list	1.44878302059	1	1
HGLibA_13300	DKK3	list	1.44883772227	1	1
brunello_ESR2_2	ESR2	list	1.4496333609	1	1
HGLibA_46734	PREX2	list	1.44993126426	1	1
HGLibB_37274	PMP22	list	1.45027857591	1	1
HGLibB_33154	OAS1	list	1.45145267418	1	1
brunello_HEY1_1	HEY1	list	1.45200821116	1	1
HGLibA_53796	SLIT2	list	1.45220931794	1	1
brunello_ASPHD2_4	ASPHD2	list	1.45224932728	1	1
HGLibA_22417	HIST1H2BC	list	1.4526404898	1	1
brunello_HPS5_1	HPS5	list	1.45272392406	1	1
brunello_H3F3C_3	H3F3C	list	1.45274674146	1	1
HGLibA_51892	SERTAD1	list	1.4541039145	1	1
brunello_UGT1A7_4	UGT1A7	list	1.45430939061	1	1
brunello_C1orf106_3	C1orf106	list	1.45432234338	1	1
HGLibA_62751	XAF1	list	1.45450650718	1	1
brunello_IFI35_2	IFI35	list	1.45506183674	1	1
HGLibB_43205	SEC62	list	1.45512649193	1	1
HGLibA_60820	UBA7	list	1.45543983081	1	1
brunello_TDRD6_1	TDRD6	list	1.45610551963	1	1
HGLibA_07438	CBWD5	list	1.45633202145	1	1
HGLibB_08424	CD69	list	1.45641447349	1	1
HGLibA_64684	ZNF616	list	1.45660256891	1	1
brunello_HOMEZ_4	HOMEZ	list	1.45692034948	1	1
brunello_GPR31_3	GPR31	list	1.45725068724	1	1
brunello_C19orf38_2	C19orf38	list	1.45734833858	1	1
HGLibA_54825	SPATC1	list	1.45779679737	1	1
HGLibA_48639	RASGRP3	list	1.45795380897	1	1
brunello_SAA1_3	SAA1	list	1.4579564658	1	1
brunello_LAMP3_2	LAMP3	list	1.45833207621	1	1
brunello_CDHR5_1	CDHR5	list	1.45852184914	1	1
brunello_ZBTB9_4	ZBTB9	list	1.45931001032	1	1
HGLibA_31147	IGIP	list	1.46000731897	1	1
brunello_C2orf44_3	C2orf44	list	1.46099054935	1	1
HGLibA_40997	NRN1	list	1.46119948155	1	1
HGLibB_57054	NonTargetingControlGuideForHuman_0026	list	1.46126456874	1	1
HGLibA_31355	IL1RN	list	1.46128581029	1	1
HGLibA_58541	TMEM229B	list	1.46204001708	1	1
brunello_SCAMP5_2	SCAMP5	list	1.46238031142	1	1
brunello_IDO1_2	IDO1	list	1.46282327159	1	1
brunello_PNP_3	PNP	list	1.46294028283	1	1
HGLibA_41745	OPTN	list	1.46384282536	1	1
HGLibA_35371	LPGAT1	list	1.46420426706	1	1
brunello_CCND3_1	CCND3	list	1.46432572657	1	1
brunello_FAM83G_2	FAM83G	list	1.46435169277	1	1
brunello_RIMBP3_1	RIMBP3	list	1.46450687294	1	1
HGLibA_62942	YEATS2	list	1.46551644813	1	1
brunello_GBP5_4	GBP5	list	1.4660089084	1	1
HGLibA_14037	DSP	list	1.46605022389	1	1
HGLibA_32103	ITIH4	list	1.46647677068	1	1
brunello_POLN_2	POLN	list	1.46676278212	1	1
HGLibA_31059	IFT74	list	1.46706307307	1	1
brunello_KLK10_2	KLK10	list	1.46710161225	1	1
HGLibB_26436	LIF	list	1.46802262067	1	1
HGLibB_26392	LHFPL1	list	1.46934328655	1	1
HGLibA_09495	CHMP5	list	1.46966832425	1	1
brunello_CTSS_4	CTSS	list	1.47023561226	1	1
brunello_BLVRA_1	BLVRA	list	1.47193617564	1	1
brunello_FCRL4_1	FCRL4	list	1.4719756971	1	1
HGLibA_38952	MYC	list	1.47204027203	1	1
brunello_NCAM1_3	NCAM1	list	1.47224359568	1	1
HGLibB_24794	KIAA1958	list	1.47370112512	1	1
HGLibB_01268	AGXT	list	1.47421901454	1	1
HGLibB_12687	DDX3X	list	1.47468057749	1	1
brunello_FUT4_2	FUT4	list	1.47479764273	1	1
brunello_SYNE2_3	SYNE2	list	1.47666551872	1	1
brunello_NDN_3	NDN	list	1.47679295058	1	1
HGLibA_22466	HIST1H3D	list	1.47680801621	1	1
brunello_C9orf91_2	C9orf91	list	1.47767675752	1	1
HGLibA_23130	HS3ST3B1	list	1.4780296666	1	1
brunello_RAPH1_3	RAPH1	list	1.47829839317	1	1
HGLibB_05874	C1orf61	list	1.47865364587	1	1
brunello_ZNF441_1	ZNF441	list	1.47899646274	1	1
HGLibA_56243	SYN1	list	1.47939169203	1	1
HGLibB_22050	HRASLS2	list	1.47954109856	1	1
brunello_ZNF543_2	ZNF543	list	1.47967860781	1	1
HGLibA_21599	GTPBP1	list	1.47977479952	1	1
HGLibA_31881	IRF5	list	1.48016344327	1	1
brunello_DAGLA_3	DAGLA	list	1.48050083901	1	1
HGLibB_21592	HLA-DQA1	list	1.48067852265	1	1
HGLibB_21553	HK2	list	1.48127605625	1	1
brunello_GBP4_1	GBP4	list	1.4816035113	1	1
HGLibA_19498	GAL3ST1	list	1.48190912478	1	1
HGLibA_45247	PLAT	list	1.48292604916	1	1
brunello_NUB1_1	NUB1	list	1.48349489329	1	1
brunello_CFB_4	CFB	list	1.4840434943	1	1
