group_id	items_in_group	lo_value	p	FDR	goodsgrna
PARP9	8	4.3140e-01	6.7338e-01	0.999998	3
PRDM1	8	4.3204e-01	6.7392e-01	0.999998	2
ENTPD7	8	4.3334e-01	6.7487e-01	0.999998	3
CRIM1	8	4.3386e-01	6.7536e-01	0.999998	3
KREMEN2	8	4.3467e-01	6.7596e-01	0.999998	3
ZBTB43	8	4.3483e-01	6.7607e-01	0.999998	3
TFRC	8	4.3505e-01	6.7622e-01	0.999998	2
ADAP2	8	4.3677e-01	6.7755e-01	0.999998	1
SRXN1	8	4.3708e-01	6.7771e-01	0.999998	1
ZNF28	8	4.3740e-01	6.7794e-01	0.999998	1
ZNF107	8	4.3803e-01	6.7840e-01	0.999998	2
BATF2	8	4.3830e-01	6.7858e-01	0.999998	3
GRIN2C	8	4.3847e-01	6.7869e-01	0.999998	3
ATP10A	8	4.3897e-01	6.7913e-01	0.999998	2
NonTargetingControlGuideForHuman_0180	1	4.3965e-01	4.3943e-01	0.999998	0
RBCK1	8	4.3982e-01	6.7967e-01	0.999998	2
CPEB3	8	4.3991e-01	6.7974e-01	0.999998	2
UCP3	8	4.4178e-01	6.8124e-01	0.999998	3
CCDC89	8	4.4240e-01	6.8171e-01	0.999998	1
DEFB1	8	4.4260e-01	6.8190e-01	0.999998	2
NonTargetingControlGuideForHuman_0040	1	4.4342e-01	4.4336e-01	0.999998	0
CCL4	8	4.4458e-01	6.8330e-01	0.999998	2
THNSL1	8	4.4520e-01	6.8373e-01	0.999998	1
PMEPA1	8	4.4551e-01	6.8391e-01	0.999998	3
OLR1	8	4.4557e-01	6.8399e-01	0.999998	3
GCNT2	8	4.4582e-01	6.8414e-01	0.999998	2
TRIM6	8	4.4636e-01	6.8460e-01	0.999998	2
ZSCAN22	8	4.4656e-01	6.8470e-01	0.999998	2
HERC6	8	4.4676e-01	6.8483e-01	0.999998	2
NonTargetingControlGuideForHuman_0080	1	4.4679e-01	4.4670e-01	0.999998	0
APOBEC1	8	4.4768e-01	6.8551e-01	0.999998	2
PYCR1	8	4.4804e-01	6.8572e-01	0.999998	3
IGF2BP3	8	4.4992e-01	6.8710e-01	0.999998	2
RGS1	8	4.5071e-01	6.8773e-01	0.999998	3
ANGPTL6	8	4.5151e-01	6.8832e-01	0.999998	3
KBTBD7	8	4.5199e-01	6.8865e-01	0.999998	2
NonTargetingControlGuideForHuman_0027	1	4.5264e-01	4.5251e-01	0.999998	0
MAATS1	8	4.5291e-01	6.8941e-01	0.999998	2
UPP2	8	4.5383e-01	6.9012e-01	0.999998	2
HES1	8	4.5465e-01	6.9071e-01	0.999998	3
CYP1A1	8	4.5505e-01	6.9103e-01	0.999998	3
RPL22	8	4.5563e-01	6.9138e-01	0.999998	2
PEX12	8	4.5596e-01	6.9160e-01	0.999998	2
IRF8	8	4.5642e-01	6.9199e-01	0.999998	3
SERPINB7	8	4.5761e-01	6.9290e-01	0.999998	3
TNS1	8	4.5976e-01	6.9443e-01	0.999998	2
NonTargetingControlGuideForHuman_0024	1	4.6030e-01	4.6016e-01	0.999998	0
FTL	8	4.6123e-01	6.9546e-01	0.999998	3
NonTargetingControlGuideForHuman_0143	1	4.6225e-01	4.6216e-01	0.999998	0
NonTargetingControlGuideForHuman_0162	1	4.6309e-01	4.6302e-01	0.999998	0
NMI	8	4.6435e-01	6.9775e-01	0.999998	3
BTN3A2	8	4.6505e-01	6.9828e-01	0.999998	2
CD244	8	4.6517e-01	6.9837e-01	0.999998	3
OAS2	8	4.6563e-01	6.9869e-01	0.999998	2
NonTargetingControlGuideForHuman_0153	1	4.6627e-01	4.6604e-01	0.999998	0
ZFYVE27	8	4.6685e-01	6.9960e-01	0.999998	3
NonTargetingControlGuideForHuman_0157	1	4.6711e-01	4.6684e-01	0.999998	0
LIG4	8	4.6714e-01	6.9978e-01	0.999998	3
PARPBP	8	4.6813e-01	7.0045e-01	0.999998	3
APOBEC3B	8	4.6829e-01	7.0056e-01	0.999998	3
CYP2J2	8	4.6834e-01	7.0058e-01	0.999998	1
B3GALT4	8	4.6836e-01	7.0060e-01	0.999998	2
AKAP8	8	4.6855e-01	7.0073e-01	0.999998	2
ALDH1B1	8	4.7010e-01	7.0182e-01	0.999998	3
CFH	8	4.7043e-01	7.0204e-01	0.999998	3
PTK2B	8	4.7043e-01	7.0204e-01	0.999998	3
IL12RB2	8	4.7076e-01	7.0226e-01	0.999998	3
ADPRH	8	4.7103e-01	7.0251e-01	0.999998	2
NonTargetingControlGuideForHuman_0182	1	4.7121e-01	4.7100e-01	0.999998	0
RIPK1	8	4.7162e-01	7.0299e-01	0.999998	3
NonTargetingControlGuideForHuman_0187	1	4.7211e-01	4.7190e-01	0.999998	0
P2RY2	8	4.7251e-01	7.0364e-01	0.999998	2
DHX58	8	4.7486e-01	7.0534e-01	0.999998	3
PARP12	8	4.7555e-01	7.0580e-01	0.999998	2
PDE6H	8	4.7584e-01	7.0600e-01	0.999998	3
ZC3H12C	8	4.7695e-01	7.0694e-01	0.999998	2
OASL	8	4.7724e-01	7.0716e-01	0.999998	1
GADD45B	8	4.7783e-01	7.0764e-01	0.999998	2
CEBPD	8	4.7797e-01	7.0772e-01	0.999998	3
TNF	8	4.7871e-01	7.0825e-01	0.999998	2
STARD5	8	4.7930e-01	7.0864e-01	0.999998	2
NonTargetingControlGuideForHuman_0191	1	4.8016e-01	4.7993e-01	0.999998	0
MMP19	8	4.8075e-01	7.0958e-01	0.999998	3
BLZF1	8	4.8155e-01	7.1019e-01	0.999998	2
C2orf42	8	4.8213e-01	7.1063e-01	0.999998	2
PSME2	8	4.8425e-01	7.1209e-01	0.999998	2
NonTargetingControlGuideForHuman_0095	1	4.8445e-01	4.8424e-01	0.999998	0
NonTargetingControlGuideForHuman_0068	1	4.8458e-01	4.8441e-01	0.999998	0
APOBEC3G	8	4.8502e-01	7.1272e-01	0.999998	2
CPNE7	8	4.8533e-01	7.1296e-01	0.999998	3
GCH1	8	4.8688e-01	7.1420e-01	0.999998	2
MCOLN2	8	4.8696e-01	7.1428e-01	0.999998	3
SLAMF7	8	4.8746e-01	7.1463e-01	0.999998	1
HIST1H3D	8	4.8761e-01	7.1476e-01	0.999998	3
ADA	8	4.8843e-01	7.1539e-01	0.999998	3
ANO5	8	4.8890e-01	7.1579e-01	0.999998	2
IFT81	8	4.8963e-01	7.1628e-01	0.999998	3
ARNTL2	8	4.9063e-01	7.1698e-01	0.999998	2
ZFP36	8	4.9150e-01	7.1764e-01	0.999998	2
ACHE	8	4.9193e-01	7.1790e-01	0.999998	2
ALDH1A2	8	4.9283e-01	7.1857e-01	0.999998	3
PLA2G7	8	4.9322e-01	7.1881e-01	0.999998	2
TOR1AIP2	8	4.9351e-01	7.1903e-01	0.999998	1
CHRNA6	8	4.9379e-01	7.1923e-01	0.999998	1
DDX4	8	4.9462e-01	7.1979e-01	0.999998	3
MAOA	8	4.9537e-01	7.2033e-01	0.999998	3
OSBPL5	8	4.9613e-01	7.2083e-01	0.999998	3
HEXDC	8	4.9689e-01	7.2137e-01	0.999998	3
NonTargetingControlGuideForHuman_0166	1	4.9808e-01	4.9795e-01	0.999998	0
ETNK1	8	4.9917e-01	7.2288e-01	0.999998	3
SLCO5A1	8	4.9982e-01	7.2338e-01	0.999998	3
PDPN	8	4.9998e-01	7.2351e-01	0.999998	3
NUP43	8	5.0006e-01	7.2358e-01	0.999998	1
LPL	8	5.0090e-01	7.2420e-01	0.999998	2
NonTargetingControlGuideForHuman_0160	1	5.0107e-01	5.0104e-01	0.999998	0
FSCN1	8	5.0175e-01	7.2483e-01	0.999998	2
PEX11A	8	5.0225e-01	7.2527e-01	0.999998	3
DZIP1L	8	5.0411e-01	7.2670e-01	0.999998	3
CEP19	8	5.0733e-01	7.2891e-01	0.999998	2
SIK1	8	5.0752e-01	7.2902e-01	0.999998	2
NonTargetingControlGuideForHuman_0174	1	5.1023e-01	5.1015e-01	0.999998	0
GZMB	8	5.1083e-01	7.3136e-01	0.999998	3
BHLHE40	8	5.1196e-01	7.3214e-01	0.999998	3
DHDH	8	5.1298e-01	7.3291e-01	0.999998	2
DSG2	8	5.1349e-01	7.3327e-01	0.999998	2
GPX2	8	5.1437e-01	7.3388e-01	0.999998	3
SGIP1	8	5.1459e-01	7.3405e-01	0.999998	1
TRIM6-TRIM34	8	5.1486e-01	7.3422e-01	0.999998	3
APOE	8	5.1504e-01	7.3432e-01	0.999998	2
MX1	8	5.1523e-01	7.3450e-01	0.999998	3
CLIC4	8	5.1542e-01	7.3460e-01	0.999998	3
TNFSF13B	8	5.1695e-01	7.3569e-01	0.999998	3
RIN2	8	5.1789e-01	7.3631e-01	0.999998	2
NonTargetingControlGuideForHuman_0173	1	5.1867e-01	5.1846e-01	0.999998	0
NonTargetingControlGuideForHuman_0073	1	5.1945e-01	5.1920e-01	0.999998	0
FNDC3B	8	5.1985e-01	7.3776e-01	0.999998	3
DUSP28	8	5.1991e-01	7.3782e-01	0.999998	3
CCDC23	8	5.2036e-01	7.3818e-01	0.999998	2
NonTargetingControlGuideForHuman_0005	1	5.2113e-01	5.2094e-01	0.999998	0
GGT5	8	5.2193e-01	7.3923e-01	0.999998	3
TJP1	8	5.2226e-01	7.3943e-01	0.999998	3
GML	8	5.2227e-01	7.3943e-01	0.999998	1
RAB39A	8	5.2233e-01	7.3945e-01	0.999998	2
ZNF350	8	5.2386e-01	7.4055e-01	0.999998	3
TRIM34	8	5.2390e-01	7.4058e-01	0.999998	3
LIF	8	5.2498e-01	7.4125e-01	0.999998	3
CDK17	8	5.2514e-01	7.4134e-01	0.999998	3
DCP1A	8	5.2626e-01	7.4210e-01	0.999998	3
ZCCHC2	8	5.2658e-01	7.4236e-01	0.999998	3
C5orf54	8	5.2768e-01	7.4314e-01	0.999998	1
ZNF385B	8	5.2809e-01	7.4340e-01	0.999998	3
SSTR2	8	5.2864e-01	7.4385e-01	0.999998	3
ECEL1	8	5.2938e-01	7.4435e-01	0.999998	2
RNF222	8	5.3122e-01	7.4561e-01	0.999998	3
NonTargetingControlGuideForHuman_0163	1	5.3133e-01	5.3084e-01	0.999998	0
ADM	8	5.3160e-01	7.4587e-01	0.999998	2
CBY3	8	5.3171e-01	7.4596e-01	0.999998	1
DTX3L	8	5.3186e-01	7.4607e-01	0.999998	3
THBD	8	5.3250e-01	7.4652e-01	0.999998	3
OR2B11	8	5.3307e-01	7.4689e-01	0.999998	2
ALDH1L2	8	5.3473e-01	7.4817e-01	0.999998	3
SLC1A3	8	5.3492e-01	7.4832e-01	0.999998	2
CCL7	8	5.3565e-01	7.4887e-01	0.999998	2
NonTargetingControlGuideForHuman_0111	1	5.3594e-01	5.3524e-01	0.999998	0
SNN	8	5.3624e-01	7.4927e-01	0.999998	2
NonTargetingControlGuideForHuman_0071	1	5.3704e-01	5.3633e-01	0.999998	0
DEFA3	8	5.3809e-01	7.5059e-01	0.999998	1
EXT1	8	5.3941e-01	7.5155e-01	0.999998	2
PLEKHN1	8	5.4141e-01	7.5292e-01	0.999998	3
C3AR1	8	5.4204e-01	7.5346e-01	0.999998	3
TRMT5	8	5.4282e-01	7.5403e-01	0.999998	2
TLX2	8	5.4309e-01	7.5421e-01	0.999998	2
ERI2	8	5.4335e-01	7.5439e-01	0.999998	2
GNB4	7	5.4383e-01	7.4608e-01	0.999998	2
LOC728485	8	5.4388e-01	7.5473e-01	0.999998	3
C5orf51	8	5.4647e-01	7.5676e-01	0.999998	3
FAM20C	8	5.4711e-01	7.5719e-01	0.999998	3
WNT10A	8	5.4861e-01	7.5837e-01	0.999998	2
ANP32B	8	5.4879e-01	7.5851e-01	0.999998	2
MT1X	8	5.4900e-01	7.5863e-01	0.999998	3
LHFPL1	8	5.4963e-01	7.5915e-01	0.999998	3
USP25	8	5.4985e-01	7.5929e-01	0.999998	2
CD86	8	5.5088e-01	7.6022e-01	0.999998	2
NonTargetingControlGuideForHuman_0154	1	5.5093e-01	5.5064e-01	0.999998	0
HLA-C	8	5.5184e-01	7.6092e-01	0.999998	3
P2RX7	8	5.5247e-01	7.6134e-01	0.999998	3
CA13	8	5.5258e-01	7.6145e-01	0.999998	2
UBTD2	8	5.5262e-01	7.6146e-01	0.999998	3
NonTargetingControlGuideForHuman_0061	1	5.5314e-01	5.5294e-01	0.999998	0
C6orf25	8	5.5404e-01	7.6252e-01	0.999998	3
CTRL	8	5.5436e-01	7.6279e-01	0.999998	3
NRP2	8	5.5498e-01	7.6315e-01	0.999998	3
CLEC2B	8	5.5577e-01	7.6373e-01	0.999998	3
MFI2	8	5.5624e-01	7.6412e-01	0.999998	3
PTPRO	8	5.5708e-01	7.6477e-01	0.999998	2
NonTargetingControlGuideForHuman_0121	1	5.5710e-01	5.5711e-01	0.999998	0
LYPLA1	8	5.5726e-01	7.6489e-01	0.999998	2
RHPN1	8	5.5754e-01	7.6507e-01	0.999998	2
HAPLN3	8	5.5852e-01	7.6584e-01	0.999998	3
INSIG1	8	5.6048e-01	7.6717e-01	0.999998	2
DAPP1	8	5.6094e-01	7.6751e-01	0.999998	3
BATF	8	5.6125e-01	7.6770e-01	0.999998	3
NonTargetingControlGuideForHuman_0148	1	5.6145e-01	5.6154e-01	0.999998	0
ANKEF1	8	5.6159e-01	7.6793e-01	0.999998	1
SLFN12	8	5.6578e-01	7.7092e-01	0.999998	3
BATF3	8	5.6672e-01	7.7156e-01	0.999998	3
CMPK2	8	5.6781e-01	7.7225e-01	0.999998	3
HSPA1B	8	5.6874e-01	7.7298e-01	0.999998	3
SWT1	8	5.6983e-01	7.7372e-01	0.999998	3
DDX60L	8	5.6991e-01	7.7380e-01	0.999998	3
NonTargetingControlGuideForHuman_0103	1	5.6996e-01	5.7009e-01	0.999998	0
G6PC	8	5.7014e-01	7.7392e-01	0.999998	3
RIPK3	8	5.7029e-01	7.7402e-01	0.999998	3
UGT1A3	8	5.7258e-01	7.7568e-01	0.999998	1
C5orf34	8	5.7283e-01	7.7591e-01	0.999998	1
SOCS1	8	5.7307e-01	7.7607e-01	0.999998	2
ST8SIA4	8	5.7355e-01	7.7641e-01	0.999998	3
IFT74	8	5.7406e-01	7.7682e-01	0.999998	2
ZUFSP	8	5.7603e-01	7.7824e-01	0.999998	3
PHACTR4	8	5.7726e-01	7.7909e-01	0.999998	3
CEACAM1	8	5.7749e-01	7.7928e-01	0.999998	3
TMEM177	8	5.7765e-01	7.7940e-01	0.999998	2
C15orf27	8	5.7788e-01	7.7958e-01	0.999998	3
SERPINF1	8	5.7940e-01	7.8060e-01	0.999998	2
ACOT9	8	5.7957e-01	7.8072e-01	0.999998	3
DDX24	8	5.8096e-01	7.8174e-01	0.999998	3
ZNF620	8	5.8097e-01	7.8174e-01	0.999998	3
NABP1	8	5.8114e-01	7.8183e-01	0.999998	2
TNFRSF11A	8	5.8204e-01	7.8257e-01	0.999998	3
DMXL2	8	5.8265e-01	7.8302e-01	0.999998	3
TNFRSF25	8	5.8280e-01	7.8315e-01	0.999998	3
UGT1A7	8	5.8284e-01	7.8317e-01	0.999998	2
ZNF844	8	5.8375e-01	7.8386e-01	0.999998	2
LGALS9C	8	5.8419e-01	7.8420e-01	0.999998	3
EPB41L3	8	5.8429e-01	7.8427e-01	0.999998	2
RHBDL3	8	5.8525e-01	7.8497e-01	0.999998	1
CCR5	8	5.8618e-01	7.8572e-01	0.999998	3
SIX4	8	5.8645e-01	7.8588e-01	0.999998	1
B3GNT5	8	5.8664e-01	7.8598e-01	0.999998	3
TYMP	8	5.8765e-01	7.8675e-01	0.999998	1
ICAM2	8	5.8980e-01	7.8834e-01	0.999998	2
NME8	8	5.9031e-01	7.8874e-01	0.999998	3
PDE4DIP	8	5.9076e-01	7.8905e-01	0.999998	3
MXD1	8	5.9153e-01	7.8959e-01	0.999998	3
C19orf66	8	5.9217e-01	7.9010e-01	0.999998	1
MTHFD1L	8	5.9244e-01	7.9031e-01	0.999998	3
MSC	8	5.9442e-01	7.9180e-01	0.999998	3
FAM53A	8	5.9639e-01	7.9327e-01	0.999998	3
ST6GALNAC1	8	5.9745e-01	7.9411e-01	0.999998	3
NonTargetingControlGuideForHuman_0051	1	5.9918e-01	5.9939e-01	0.999998	0
HEG1	8	6.0039e-01	7.9627e-01	0.999998	1
NFIX	8	6.0048e-01	7.9636e-01	0.999998	3
OR52N4	8	6.0058e-01	7.9643e-01	0.999998	2
LCN12	8	6.0078e-01	7.9656e-01	0.999998	3
APOL3	8	6.0143e-01	7.9704e-01	0.999998	2
NonTargetingControlGuideForHuman_0048	1	6.0171e-01	6.0206e-01	0.999998	0
NonTargetingControlGuideForHuman_0120	1	6.0223e-01	6.0253e-01	0.999998	0
PKLR	8	6.0229e-01	7.9770e-01	0.999998	3
RGS20	8	6.0262e-01	7.9790e-01	0.999998	2
NFE2L3	8	6.0290e-01	7.9812e-01	0.999998	3
C9orf64	8	6.0320e-01	7.9836e-01	0.999998	3
NonTargetingControlGuideForHuman_0056	1	6.0392e-01	6.0431e-01	0.999998	0
IRF9	8	6.0410e-01	7.9901e-01	0.999998	1
CBLN3	8	6.0561e-01	8.0015e-01	0.999998	3
NonTargetingControlGuideForHuman_0028	1	6.0586e-01	6.0617e-01	0.999998	0
GAL3ST1	8	6.0701e-01	8.0110e-01	0.999998	2
TTC21A	8	6.0786e-01	8.0176e-01	0.999998	3
GTPBP1	8	6.0802e-01	8.0187e-01	0.999998	2
HLA-F	8	6.0961e-01	8.0298e-01	0.999998	1
WLS	8	6.1007e-01	8.0330e-01	0.999998	1
MS4A12	8	6.1025e-01	8.0343e-01	0.999998	3
NonTargetingControlGuideForHuman_0193	1	6.1028e-01	6.1058e-01	0.999998	0
B4GALT5	8	6.1052e-01	8.0358e-01	0.999998	2
NonTargetingControlGuideForHuman_0011	1	6.1184e-01	6.1201e-01	0.999998	0
ZNF547	8	6.1211e-01	8.0475e-01	0.999998	1
YEATS2	8	6.1304e-01	8.0554e-01	0.999998	2
CCND3	8	6.1354e-01	8.0585e-01	0.999998	2
NonTargetingControlGuideForHuman_0009	1	6.1437e-01	6.1475e-01	0.999998	0
C6orf222	8	6.1640e-01	8.0799e-01	0.999998	1
NRIP3	8	6.1666e-01	8.0816e-01	0.999998	3
AK4	8	6.1685e-01	8.0832e-01	0.999998	1
NonTargetingControlGuideForHuman_0170	1	6.1774e-01	6.1807e-01	0.999998	0
UGT1A8	8	6.1775e-01	8.0896e-01	0.999998	2
EPC1	8	6.1785e-01	8.0905e-01	0.999998	3
SLC23A2	8	6.1874e-01	8.0971e-01	0.999998	3
GPR68	8	6.1948e-01	8.1027e-01	0.999998	3
HEY1	8	6.1968e-01	8.1042e-01	0.999998	2
MYO10	8	6.2067e-01	8.1110e-01	0.999998	3
NonTargetingControlGuideForHuman_0077	1	6.2170e-01	6.2215e-01	0.999998	0
MT1M	8	6.2288e-01	8.1261e-01	0.999998	3
PARS2	8	6.2419e-01	8.1362e-01	0.999998	1
NKD2	8	6.2494e-01	8.1415e-01	0.999998	2
IFIH1	8	6.2511e-01	8.1426e-01	0.999998	2
NonTargetingControlGuideForHuman_0003	1	6.2528e-01	6.2588e-01	0.999998	0
SMAD7	8	6.2744e-01	8.1603e-01	0.999998	3
ACRC	8	6.2847e-01	8.1678e-01	0.999998	3
ATCAY	8	6.2964e-01	8.1764e-01	0.999998	3
CCNG1	8	6.2984e-01	8.1777e-01	0.999998	2
G3BP1	8	6.3037e-01	8.1818e-01	0.999998	3
NonTargetingControlGuideForHuman_0161	1	6.3066e-01	6.3172e-01	0.999998	0
NonTargetingControlGuideForHuman_0042	1	6.3099e-01	6.3207e-01	0.999998	0
CXCL16	8	6.3130e-01	8.1870e-01	0.999998	2
HESX1	8	6.3169e-01	8.1898e-01	0.999998	3
AARS	8	6.3179e-01	8.1905e-01	0.999998	2
IRF5	8	6.3195e-01	8.1912e-01	0.999998	2
SPDYA	8	6.3292e-01	8.1980e-01	0.999998	2
PIM3	8	6.3359e-01	8.2036e-01	0.999998	3
CXCR4	8	6.3379e-01	8.2049e-01	0.999998	2
HELZ2	8	6.3443e-01	8.2105e-01	0.999998	2
GPR171	8	6.3727e-01	8.2281e-01	0.999998	2
AMPD3	8	6.3920e-01	8.2347e-01	0.999998	2
NonTargetingControlGuideForHuman_0135	1	6.3937e-01	6.4044e-01	0.999998	0
RASAL1	8	6.4063e-01	8.2400e-01	0.999998	2
HMSD	8	6.4317e-01	8.2510e-01	0.999998	1
NonTargetingControlGuideForHuman_0119	1	6.4333e-01	6.4444e-01	0.999998	0
ABTB2	8	6.4338e-01	8.2521e-01	0.999998	2
CD180	8	6.4464e-01	8.2562e-01	0.999998	2
NonTargetingControlGuideForHuman_0074	1	6.4553e-01	6.4673e-01	0.999998	0
FN1	8	6.4588e-01	8.2614e-01	0.999998	2
TRIB3	8	6.4762e-01	8.2682e-01	0.999998	2
CCL2	8	6.4778e-01	8.2690e-01	0.999998	2
VGLL2	8	6.4799e-01	8.2700e-01	0.999998	1
RIMS3	8	6.4862e-01	8.2723e-01	0.999998	1
GSG2	8	6.4904e-01	8.2740e-01	0.999998	2
RHOB	8	6.5014e-01	8.2782e-01	0.999998	2
GPR33	8	6.5048e-01	8.2801e-01	0.999998	2
ITGA1	8	6.5358e-01	8.2924e-01	0.999998	2
ZEB2	8	6.5375e-01	8.2933e-01	0.999998	2
NonTargetingControlGuideForHuman_0178	1	6.5397e-01	6.5513e-01	0.999998	0
OR52K2	8	6.5437e-01	8.2960e-01	0.999998	2
ASPA	8	6.5531e-01	8.2993e-01	0.999998	2
NonTargetingControlGuideForHuman_0012	1	6.5819e-01	6.5937e-01	0.999998	0
NonTargetingControlGuideForHuman_0063	1	6.6092e-01	6.6178e-01	0.999998	0
KLHL41	8	6.6166e-01	8.3248e-01	0.999998	2
NonTargetingControlGuideForHuman_0094	1	6.6183e-01	6.6280e-01	0.999998	0
NonTargetingControlGuideForHuman_0192	1	6.6378e-01	6.6468e-01	0.999998	0
CSF3R	8	6.6412e-01	8.3347e-01	0.999998	2
NonTargetingControlGuideForHuman_0031	1	6.6449e-01	6.6535e-01	0.999998	0
ZNRF2	8	6.6458e-01	8.3367e-01	0.999998	2
SOCS6	8	6.6511e-01	8.3386e-01	0.999998	1
NonTargetingControlGuideForHuman_0098	1	6.6579e-01	6.6668e-01	0.999998	0
NonTargetingControlGuideForHuman_0013	1	6.6586e-01	6.6672e-01	0.999998	0
SDC4	8	6.6611e-01	8.3425e-01	0.999998	2
NonTargetingControlGuideForHuman_0106	1	6.6618e-01	6.6708e-01	0.999998	0
HSPA4L	8	6.6641e-01	8.3438e-01	0.999998	2
ZNF189	8	6.6671e-01	8.3447e-01	0.999998	1
NonTargetingControlGuideForHuman_0188	1	6.6709e-01	6.6812e-01	0.999998	0
GPATCH11	8	6.6829e-01	8.3513e-01	0.999998	2
MICA	8	6.6908e-01	8.3546e-01	0.999998	1
NonTargetingControlGuideForHuman_0008	1	6.6923e-01	6.7025e-01	0.999998	0
NonTargetingControlGuideForHuman_0175	1	6.7008e-01	6.7101e-01	0.999998	0
C17orf66	8	6.7125e-01	8.3647e-01	0.999998	2
ELFN1	8	6.7320e-01	8.3727e-01	0.999998	1
NonTargetingControlGuideForHuman_0060	1	6.7345e-01	6.7413e-01	0.999998	0
SLCO4A1	8	6.7399e-01	8.3759e-01	0.999998	2
CLEC4F	8	6.7418e-01	8.3767e-01	0.999998	1
NonTargetingControlGuideForHuman_0186	1	6.7462e-01	6.7532e-01	0.999998	0
ATP10D	8	6.7476e-01	8.3788e-01	0.999998	2
LTF	8	6.7550e-01	8.3822e-01	0.999998	2
GJA4	8	6.7610e-01	8.3849e-01	0.999998	2
STX17	8	6.7612e-01	8.3851e-01	0.999998	2
GTF2IRD1	8	6.7700e-01	8.3891e-01	0.999998	2
NonTargetingControlGuideForHuman_0017	1	6.7709e-01	6.7769e-01	0.999998	0
NT5C3A	8	6.8036e-01	8.4031e-01	0.999998	2
SLC12A8	8	6.8093e-01	8.4051e-01	0.999998	2
CORIN	8	6.8147e-01	8.4074e-01	0.999998	2
BET1	8	6.8150e-01	8.4074e-01	0.999998	2
IRAK2	8	6.8246e-01	8.4113e-01	0.999998	2
CBWD6	8	6.8398e-01	8.4177e-01	0.999998	2
GBP7	8	6.8516e-01	8.4222e-01	0.999998	2
DNAJB5	8	6.8530e-01	8.4227e-01	0.999998	2
TMEM60	8	6.8531e-01	8.4227e-01	0.999998	2
CREBRF	8	6.8625e-01	8.4267e-01	0.999998	2
PRSS35	8	6.8681e-01	8.4290e-01	0.999998	1
RSPH9	8	6.8831e-01	8.4353e-01	0.999998	1
SSB	8	6.8898e-01	8.4386e-01	0.999998	2
GIMAP6	8	6.8985e-01	8.4423e-01	0.999998	2
NonTargetingControlGuideForHuman_0092	1	6.9053e-01	6.9116e-01	0.999998	0
NonTargetingControlGuideForHuman_0112	1	6.9059e-01	6.9122e-01	0.999998	0
IFI44L	8	6.9160e-01	8.4488e-01	0.999998	2
CALCA	8	6.9167e-01	8.4490e-01	0.999998	2
BAZ1A	8	6.9232e-01	8.4513e-01	0.999998	2
UBE2Z	8	6.9407e-01	8.4589e-01	0.999998	1
CCL20	8	6.9565e-01	8.4645e-01	0.999998	2
NOD1	8	6.9646e-01	8.4678e-01	0.999998	2
EHD4	8	6.9651e-01	8.4682e-01	0.999998	2
NOS2	8	6.9695e-01	8.4695e-01	0.999998	2
NonTargetingControlGuideForHuman_0145	1	6.9695e-01	6.9744e-01	0.999998	0
TCF4	8	6.9867e-01	8.4763e-01	0.999998	2
GIMAP7	8	6.9919e-01	8.4783e-01	0.999998	1
CTSS	8	7.0038e-01	8.4835e-01	0.999998	2
TSACC	8	7.0110e-01	8.4860e-01	0.999998	2
SEC14L3	8	7.0223e-01	8.4907e-01	0.999998	2
NUP62	8	7.0280e-01	8.4933e-01	0.999998	1
KCNJ11	8	7.0298e-01	8.4942e-01	0.999998	2
NonTargetingControlGuideForHuman_0064	1	7.0364e-01	7.0396e-01	0.999998	0
NonTargetingControlGuideForHuman_0196	1	7.0572e-01	7.0601e-01	0.999998	0
EDEM1	8	7.0662e-01	8.5093e-01	0.999998	2
ATP6V0A1	8	7.0868e-01	8.5185e-01	0.999998	2
NonTargetingControlGuideForHuman_0199	1	7.0929e-01	7.0946e-01	0.999998	0
SLC38A3	8	7.1110e-01	8.5282e-01	0.999998	2
CCL1	8	7.1306e-01	8.5370e-01	0.999998	2
NonTargetingControlGuideForHuman_0076	1	7.1358e-01	7.1397e-01	0.999998	0
CPA6	8	7.1360e-01	8.5398e-01	0.999998	2
LYPD3	8	7.1411e-01	8.5420e-01	0.999998	2
SDC3	8	7.1567e-01	8.5487e-01	0.999998	2
MACC1	8	7.1993e-01	8.5680e-01	0.999998	2
TNFSF15	8	7.2030e-01	8.5695e-01	0.999998	2
CETN3	8	7.2166e-01	8.5748e-01	0.999998	2
TNFRSF12A	8	7.2210e-01	8.5767e-01	0.999998	2
SDC2	8	7.2319e-01	8.5807e-01	0.999998	2
SEMA6B	8	7.2481e-01	8.5882e-01	0.999998	2
NonTargetingControlGuideForHuman_0038	1	7.2513e-01	7.2575e-01	0.999998	0
ZNF419	8	7.2554e-01	8.5917e-01	0.999998	2
MARCKS	8	7.2576e-01	8.5929e-01	0.999998	2
CKS2	8	7.2638e-01	8.5961e-01	0.999998	2
NR4A1	7	7.2663e-01	8.4334e-01	0.999998	2
PLA1A	8	7.2790e-01	8.6033e-01	0.999998	2
CALCRL	8	7.2817e-01	8.6049e-01	0.999998	2
CKB	8	7.3003e-01	8.6131e-01	0.999998	2
NonTargetingControlGuideForHuman_0184	1	7.3163e-01	7.3208e-01	0.999998	0
UBFD1	8	7.3204e-01	8.6220e-01	0.999998	2
TAP1	8	7.3349e-01	8.6286e-01	0.999998	2
